airbnb_id,nbh_id,host_id,lat,lon,city,state,night_price,cleaning_fee,nights_booked,rental_income,property_type,room_count,bed_count,max_capacity,star_rating,total_reviews,date_created,date_updated
27827505,273355,14404019,32.7097,-117.162,San Diego,CA,120.0,85,102,1749,Apartment,1,1,5,5,263,2020-10-30,2020-10-30
27827166,273355,14648441,32.7136,-117.168,San Diego,CA,252.0,60,74,2664,Apartment,2,2,3,5,85,2020-10-30,2020-10-30
27827598,273355,1482943,32.7304,-117.163,San Diego,CA,111.0,50,200,1850,Guesthouse,1,1,2,5,368,2020-10-30,2020-10-30
27827826,273355,15570320,32.7119,-117.159,San Diego,CA,135.0,12,214,2408,Apartment,1,4,6,5,77,2020-10-30,2020-10-30
27828129,273355,16192908,32.7083,-117.139,San Diego,CA,102.0,115,267,2270,Guesthouse,1,2,4,0,205,2020-10-30,2020-10-30
27827389,273355,17514885,32.713,-117.16,San Diego,CA,137.0,60,148,1690,Loft,1,1,4,5,258,2020-10-30,2020-10-30
27828441,273355,18408419,32.7101,-117.153,San Diego,CA,170.0,80,295,4179,Apartment,2,2,6,5,240,2020-10-30,2020-10-30
27827937,273355,18524960,32.7245,-117.161,San Diego,CA,100.0,55,233,1942,Condominium,1,1,3,5,157,2020-10-30,2020-10-30
27828383,273355,18585400,32.724,-117.166,San Diego,CA,93.0,65,282,2186,Loft,1,1,3,5,270,2020-10-30,2020-10-30
27827876,273355,18915012,32.7143,-117.16,San Diego,CA,89.0,60,146,1624,Apartment,1,4,6,5,150,2020-10-30,2020-10-30
27827610,273355,19196173,32.7247,-117.168,San Diego,CA,110.0,85,200,1833,Loft,1,2,4,5,157,2020-10-30,2020-10-30
27827946,273355,19506468,32.7155,-117.144,San Diego,CA,111.0,65,243,2248,Guesthouse,2,2,6,5,185,2020-10-30,2020-10-30
27827161,273355,19534478,32.7134,-117.16,San Diego,CA,168.0,55,105,1764,Apartment,1,3,7,5,131,2020-10-30,2020-10-30
27827406,273355,19789799,32.7103,-117.155,San Diego,CA,334.0,188,25,4175,Condominium,2,2,5,5,10,2020-10-30,2020-10-30
27828152,273355,19859161,32.7128,-117.16,San Diego,CA,90.0,50,269,2018,Apartment,1,2,4,5,276,2020-10-30,2020-10-30
27827896,273355,19943977,32.7071,-117.14,San Diego,CA,172.0,175,219,3139,House,3,4,6,5,89,2020-10-30,2020-10-30
27828081,273355,20647267,32.7089,-117.16,San Diego,CA,150.0,120,87,3263,Apartment,2,2,5,5,17,2020-10-30,2020-10-30
27828432,273355,20918715,32.7186,-117.141,San Diego,CA,79.0,60,293,1929,Guest suite,1,1,4,5,134,2020-10-30,2020-10-30
27827765,273355,2092631,32.7284,-117.161,San Diego,CA,137.0,110,194,2416,Apartment,3,3,6,5,305,2020-10-30,2020-10-30
27828478,273355,20999856,32.7108,-117.156,San Diego,CA,175.0,150,31,5425,Condominium,2,2,4,5,66,2020-10-30,2020-10-30
27827465,273355,21393354,32.715,-117.156,San Diego,CA,282.0,140,26,3666,Townhouse,2,5,8,5,117,2020-10-30,2020-10-30
27828466,273355,21606304,32.7118,-117.142,San Diego,CA,75.0,50,324,2025,Apartment,1,2,3,5,113,2020-10-30,2020-10-30
27827990,273355,21623551,32.7184,-117.145,San Diego,CA,80.0,69,252,1680,Apartment,1,2,3,5,142,2020-10-30,2020-10-30
27827667,273355,21624358,32.7187,-117.145,San Diego,CA,88.0,69,203,1489,Apartment,1,2,3,5,148,2020-10-30,2020-10-30
27827939,273355,21787279,32.7084,-117.145,San Diego,CA,77.0,45,236,1514,Guesthouse,1,2,4,5,127,2020-10-30,2020-10-30
27827473,273355,22230650,32.7233,-117.167,San Diego,CA,131.0,85,156,1703,Loft,1,1,4,5,114,2020-10-30,2020-10-30
27827680,273355,22614233,32.7096,-117.161,San Diego,CA,138.0,50,204,2346,Loft,1,3,8,5,188,2020-10-30,2020-10-30
27827507,273355,22619782,32.727,-117.163,San Diego,CA,212.0,100,73,3095,Cottage,2,2,6,5,72,2020-10-30,2020-10-30
27827152,273355,22725419,32.7185,-117.162,San Diego,CA,76.0,43,125,792,Apartment,0,1,2,5,180,2020-10-30,2020-10-30
27827757,273355,22774305,32.7135,-117.16,San Diego,CA,134.0,60,210,2345,Apartment,1,2,4,0,211,2020-10-30,2020-10-30
27827399,273355,22788981,32.7187,-117.143,San Diego,CA,117.0,99,148,1443,Apartment,2,2,6,5,166,2020-10-30,2020-10-30
27827632,273355,22789446,32.7179,-117.145,San Diego,CA,107.0,99,202,1801,House,2,3,7,5,190,2020-10-30,2020-10-30
27827262,273355,22955886,32.7189,-117.16,San Diego,CA,96.0,43,136,1088,Apartment,0,1,2,5,170,2020-10-30,2020-10-30
27827421,273355,23290595,32.7126,-117.161,San Diego,CA,310.0,135,114,3927,Condominium,3,5,8,5,69,2020-10-30,2020-10-30
27827938,273355,23290710,32.7096,-117.151,San Diego,CA,334.0,135,39,6513,Condominium,3,5,8,5,69,2020-10-30,2020-10-30
27827529,273355,23455858,32.7224,-117.164,San Diego,CA,95.0,85,192,1520,Loft,2,2,4,4,103,2020-10-30,2020-10-30
27827519,273355,23522518,32.7304,-117.169,San Diego,CA,152.0,99,183,2318,House,3,4,7,5,132,2020-10-30,2020-10-30
27827511,273355,23614688,32.7113,-117.145,San Diego,CA,189.0,150,177,2788,House,3,3,10,4,116,2020-10-30,2020-10-30
27827932,273355,23959704,32.7219,-117.169,San Diego,CA,264.0,125,225,4950,Loft,2,3,12,5,119,2020-10-30,2020-10-30
27827945,273355,24043884,32.7294,-117.167,San Diego,CA,311.0,156,243,6298,House,3,4,9,5,129,2020-10-30,2020-10-30
27827860,273355,24199888,32.7096,-117.164,San Diego,CA,184.0,140,197,3295,Condominium,3,3,7,4,105,2020-10-30,2020-10-30
27827539,273355,24228123,32.7113,-117.16,San Diego,CA,244.0,80,145,3931,Condominium,2,2,6,5,121,2020-10-30,2020-10-30
27827457,273355,2425702,32.7177,-117.142,San Diego,CA,92.0,55,155,1188,Apartment,1,2,4,5,402,2020-10-30,2020-10-30
27827925,273355,24269200,32.7094,-117.145,San Diego,CA,164.0,120,94,3083,Apartment,3,4,10,5,105,2020-10-30,2020-10-30
27979379,117156,10193983,32.8075,-117.259,San Diego,CA,63.0,0,277,1454,Condominium,0,1,1,5,18,2020-11-30,2020-11-30
27979235,117156,1097960,32.7977,-117.243,San Diego,CA,98.0,40,271,2213,Guesthouse,1,1,2,5,643,2020-11-30,2020-11-30
27979492,117156,11043136,32.8087,-117.256,San Diego,CA,335.0,205,35,1066,Townhouse,3,4,8,5,31,2020-11-30,2020-11-30
27979631,117156,11339843,32.791,-117.238,San Diego,CA,163.0,69,30,489,Apartment,1,2,4,5,9,2020-11-30,2020-11-30
27979597,117156,11891297,32.8039,-117.242,San Diego,CA,187.0,130,69,1290,Condominium,2,3,5,5,51,2020-11-30,2020-11-30
27979021,117156,12154738,32.8044,-117.238,San Diego,CA,109.0,120,143,1559,Condominium,1,1,3,5,6,2020-11-30,2020-11-30
27979229,117156,12155355,32.811,-117.252,San Diego,CA,200.0,65,253,4217,Guest suite,1,2,4,5,169,2020-11-30,2020-11-30
27979031,117156,13210700,32.7938,-117.244,San Diego,CA,282.0,150,294,7537,Apartment,4,5,8,5,75,2020-11-30,2020-11-30
27979248,117156,13282822,32.7889,-117.237,San Diego,CA,109.0,0,186,1690,Apartment,0,2,2,5,153,2020-11-30,2020-11-30
27979185,117156,13298213,32.7944,-117.232,San Diego,CA,100.0,45,248,2067,Serviced apartment,1,1,4,5,304,2020-11-30,2020-11-30
27979096,117156,13348624,32.8031,-117.256,San Diego,CA,367.0,200,274,8380,House,4,6,10,5,102,2020-11-30,2020-11-30
27979150,117156,13574515,32.8127,-117.248,San Diego,CA,975.0,525,288,23400,House,5,6,14,5,33,2020-11-30,2020-11-30
27979104,117156,13643050,32.8061,-117.256,San Diego,CA,145.0,120,287,3468,Guesthouse,1,1,4,5,125,2020-11-30,2020-11-30
27979087,117156,13801479,32.8011,-117.259,San Diego,CA,188.0,145,327,5123,Condominium,1,1,4,5,124,2020-11-30,2020-11-30
27979191,117156,14748940,32.7928,-117.243,San Diego,CA,115.0,70,313,3272,Apartment,1,1,2,5,104,2020-11-30,2020-11-30
27979015,117156,14773757,32.7923,-117.233,San Diego,CA,118.0,100,220,2163,Condominium,2,2,6,5,187,2020-11-30,2020-11-30
27979181,117156,15002845,32.8143,-117.235,San Diego,CA,1135.0,450,88,9080,House,5,8,14,5,13,2020-11-30,2020-11-30
27979726,117156,15833584,32.7864,-117.24,San Diego,CA,930.0,250,62,6407,House,4,6,10,5,26,2020-11-30,2020-11-30
27979009,117156,16614821,32.7911,-117.238,San Diego,CA,111.0,0,223,2250,Apartment,1,2,2,5,49,2020-11-30,2020-11-30
27979257,117156,16687937,32.7972,-117.246,San Diego,CA,183.0,100,265,4409,Apartment,2,3,6,5,114,2020-11-30,2020-11-30
27979176,117156,1696519,32.8026,-117.241,San Diego,CA,133.0,85,176,1951,Condominium,1,1,2,5,257,2020-11-30,2020-11-30
27979037,117156,17134629,32.7862,-117.238,San Diego,CA,126.0,90,61,3843,Apartment,2,2,5,5,89,2020-11-30,2020-11-30
27979284,117156,17219301,32.8091,-117.234,San Diego,CA,102.0,35,340,2890,Guest suite,0,1,2,5,410,2020-11-30,2020-11-30
27979271,117156,17480462,32.7937,-117.251,San Diego,CA,288.0,150,144,3770,Townhouse,2,4,7,5,91,2020-11-30,2020-11-30
27979301,117156,17671089,32.8044,-117.235,San Diego,CA,225.0,135,202,3788,House,3,5,7,5,149,2020-11-30,2020-11-30
27979130,117156,17684718,32.8153,-117.244,San Diego,CA,189.0,75,181,2851,Guesthouse,1,1,2,5,91,2020-11-30,2020-11-30
27979836,117156,17975448,32.7887,-117.241,San Diego,CA,184.0,0,19,1748,House,3,4,7,4,11,2020-11-30,2020-11-30
27979262,117156,17991441,32.8042,-117.256,San Diego,CA,236.0,0,27,3186,Townhouse,2,2,4,5,16,2020-11-30,2020-11-30
27979140,117156,18024009,32.8028,-117.255,San Diego,CA,208.0,125,236,4091,Condominium,2,3,6,5,259,2020-11-30,2020-11-30
27979059,117156,18477217,32.8106,-117.258,San Diego,CA,93.0,55,172,1333,Guest suite,1,1,2,5,155,2020-11-30,2020-11-30
27979081,117156,18873104,32.8015,-117.253,San Diego,CA,151.0,130,237,2982,Townhouse,2,2,4,5,198,2020-11-30,2020-11-30
27979004,117156,18879302,32.8063,-117.239,San Diego,CA,186.0,150,94,1457,Cottage,2,2,5,5,89,2020-11-30,2020-11-30
27979239,117156,1970250,32.8074,-117.257,San Diego,CA,225.0,200,345,6469,House,2,3,6,5,198,2020-11-30,2020-11-30
27979108,117156,1984267,32.8029,-117.241,San Diego,CA,85.0,70,327,2316,Condominium,1,1,2,5,218,2020-11-30,2020-11-30
27979675,117156,20173685,32.7919,-117.238,San Diego,CA,175.0,65,25,438,Apartment,1,2,4,5,8,2020-11-30,2020-11-30
27979026,117156,20458407,32.8,-117.233,San Diego,CA,110.0,75,163,2988,Bungalow,1,1,2,5,47,2020-11-30,2020-11-30
27979155,117156,20653330,32.8079,-117.237,San Diego,CA,408.0,350,221,7514,House,4,7,12,5,72,2020-11-30,2020-11-30
27979440,117156,20917192,32.8027,-117.232,San Diego,CA,214.0,150,265,5155,Townhouse,2,3,7,5,20,2020-11-30,2020-11-30
27979253,117156,21506143,32.7993,-117.258,San Diego,CA,181.0,130,194,3192,Bungalow,1,1,3,5,76,2020-11-30,2020-11-30
27979092,117156,21894872,32.8069,-117.258,San Diego,CA,326.0,300,243,6602,House,5,9,13,5,110,2020-11-30,2020-11-30
27979050,117156,22833963,32.8046,-117.233,San Diego,CA,109.0,100,68,618,Apartment,1,1,4,5,136,2020-11-30,2020-11-30
27979288,117156,22971850,32.8096,-117.253,San Diego,CA,129.0,80,222,2387,Guest suite,1,1,2,5,84,2020-11-30,2020-11-30
27979681,117156,23093863,32.7997,-117.249,San Diego,CA,795.0,240,187,14867,House,5,8,15,5,12,2020-11-30,2020-11-30
27978999,117156,23220713,32.7889,-117.238,San Diego,CA,107.0,0,250,2229,Apartment,1,2,2,5,53,2020-11-30,2020-11-30
27979265,117156,23539676,32.7913,-117.252,San Diego,CA,164.0,88,245,3348,Cottage,2,2,6,5,196,2020-11-30,2020-11-30
27979055,117156,24022164,32.7972,-117.249,San Diego,CA,130.0,68,221,2394,Cottage,1,2,4,5,195,2020-11-30,2020-11-30
27979639,117156,24098712,32.792,-117.245,San Diego,CA,156.0,120,65,1014,Condominium,1,1,4,5,51,2020-11-30,2020-11-30
27979047,117156,24259502,32.7986,-117.258,San Diego,CA,115.0,99,317,3038,Guesthouse,2,2,4,5,65,2020-11-30,2020-11-30
27978993,117156,24478502,32.7989,-117.257,San Diego,CA,496.0,249,109,4505,House,4,7,16,5,81,2020-11-30,2020-11-30
27979662,117156,24835714,32.7937,-117.245,San Diego,CA,204.0,85,42,857,Cottage,2,2,6,5,14,2020-11-30,2020-11-30
27979714,117156,24910457,32.7902,-117.241,San Diego,CA,539.0,295,170,10181,House,4,7,8,5,52,2020-11-30,2020-11-30
27978988,117156,25165776,32.8063,-117.252,San Diego,CA,150.0,145,99,1485,Cottage,1,1,4,5,48,2020-11-30,2020-11-30
27979353,117156,26037016,32.7922,-117.245,San Diego,CA,153.0,120,163,2078,Bungalow,2,2,5,5,165,2020-11-30,2020-11-30
27979556,117156,26518543,32.7926,-117.242,San Diego,CA,200.0,75,159,3180,Apartment,2,2,4,5,71,2020-11-30,2020-11-30
27979343,117156,26789573,32.795,-117.236,San Diego,CA,101.0,45,273,2298,Guest suite,1,1,2,5,149,2020-11-30,2020-11-30
27979145,117156,2694364,32.8027,-117.259,San Diego,CA,176.0,100,181,2655,House,2,2,4,5,305,2020-11-30,2020-11-30
27979449,117156,27505989,32.794,-117.234,San Diego,CA,250.0,100,40,909,Condominium,2,2,4,5,12,2020-11-30,2020-11-30
27979297,117156,27902672,32.8081,-117.236,San Diego,CA,99.0,125,112,2772,Guesthouse,1,2,3,5,35,2020-11-30,2020-11-30
27979042,117156,28015777,32.8014,-117.26,San Diego,CA,246.0,175,110,2460,Condominium,2,4,6,5,72,2020-11-30,2020-11-30
27947967,268012,1101470,32.7188,-117.142,San Diego,CA,97.0,65,118,954,Apartment,1,1,5,5,308,2020-11-15,2020-11-15
27948207,268012,12428807,32.7163,-117.144,San Diego,CA,141.0,75,300,3525,Apartment,2,3,4,5,49,2020-11-15,2020-11-15
27948012,268012,12474585,32.7253,-117.161,San Diego,CA,113.0,50,197,1855,Loft,1,1,2,5,356,2020-11-15,2020-11-15
27948043,268012,12497014,32.7349,-117.132,San Diego,CA,92.0,50,162,1242,Guest suite,1,2,3,5,161,2020-11-15,2020-11-15
27948026,268012,13558380,32.7411,-117.13,San Diego,CA,211.0,135,261,4589,Bungalow,3,3,6,5,217,2020-11-15,2020-11-15
27948431,268012,13632202,32.7338,-117.133,San Diego,CA,500.0,200,76,3455,Apartment,4,4,6,5,3,2020-11-15,2020-11-15
27947951,268012,13711374,32.7196,-117.142,San Diego,CA,73.0,40,343,2087,Guesthouse,1,1,2,5,420,2020-11-15,2020-11-15
27947937,268012,1482943,32.7304,-117.163,San Diego,CA,113.0,50,183,1723,Guesthouse,1,1,2,5,368,2020-11-15,2020-11-15
27947975,268012,15237717,32.7263,-117.132,San Diego,CA,98.0,59,219,1789,Bungalow,1,1,3,5,111,2020-11-15,2020-11-15
27947957,268012,15363485,32.7167,-117.14,San Diego,CA,444.0,250,98,4351,House,3,7,12,5,67,2020-11-15,2020-11-15
27948114,268012,15485349,32.744,-117.156,San Diego,CA,201.0,144,234,4703,House,4,4,8,5,20,2020-11-15,2020-11-15
27948031,268012,15532801,32.7173,-117.13,San Diego,CA,76.0,25,267,1691,Guest suite,1,1,2,5,378,2020-11-15,2020-11-15
27948061,268012,16383838,32.7453,-117.14,San Diego,CA,95.0,120,259,2050,Townhouse,2,2,5,5,110,2020-11-15,2020-11-15
27947993,268012,16396060,32.7429,-117.164,San Diego,CA,558.0,300,200,10145,House,5,5,10,5,32,2020-11-15,2020-11-15
27947972,268012,16454305,32.7271,-117.131,San Diego,CA,88.0,49,299,2193,Townhouse,1,1,2,5,183,2020-11-15,2020-11-15
27948016,268012,16755566,32.742,-117.129,San Diego,CA,118.0,100,196,1927,House,2,4,8,5,104,2020-11-15,2020-11-15
27948000,268012,16872314,32.7205,-117.129,San Diego,CA,64.0,40,257,1371,House,1,1,2,5,231,2020-11-15,2020-11-15
27947893,268012,17007999,32.7428,-117.139,San Diego,CA,93.0,45,277,2147,Guesthouse,0,1,2,5,207,2020-11-15,2020-11-15
27947864,268012,17030846,32.7447,-117.161,San Diego,CA,88.0,75,246,1804,Apartment,0,1,2,5,225,2020-11-15,2020-11-15
27948139,268012,17127009,32.7175,-117.154,San Diego,CA,92.0,0,53,813,Condominium,0,2,3,4,5,2020-11-15,2020-11-15
27948035,268012,17494675,32.7186,-117.159,San Diego,CA,106.0,43,208,1837,Apartment,0,1,2,5,315,2020-11-15,2020-11-15
27947997,268012,18524960,32.7245,-117.161,San Diego,CA,98.0,55,233,1903,Condominium,1,1,3,5,157,2020-11-15,2020-11-15
27947885,268012,19506468,32.7155,-117.144,San Diego,CA,110.0,65,246,2255,Guesthouse,2,2,6,5,185,2020-11-15,2020-11-15
27947983,268012,19658089,32.7194,-117.158,San Diego,CA,97.0,43,205,1657,Apartment,0,1,2,5,236,2020-11-15,2020-11-15
27948050,268012,19701506,32.7456,-117.154,San Diego,CA,130.0,75,136,1473,House,2,2,4,5,142,2020-11-15,2020-11-15
27947858,268012,20035265,32.745,-117.139,San Diego,CA,92.0,40,182,1395,Guest suite,0,1,2,5,182,2020-11-15,2020-11-15
27948155,268012,20918715,32.7175,-117.143,San Diego,CA,80.0,60,283,1887,Guest suite,1,1,4,5,146,2020-11-15,2020-11-15
27948089,268012,2092631,32.7284,-117.161,San Diego,CA,136.0,110,167,2065,Apartment,3,3,6,5,305,2020-11-15,2020-11-15
27948412,268012,20946031,32.7276,-117.164,San Diego,CA,295.0,160,92,2467,House,5,6,10,5,94,2020-11-15,2020-11-15
27948081,268012,21113724,32.7158,-117.129,San Diego,CA,566.0,250,172,8113,Apartment,5,7,16,5,79,2020-11-15,2020-11-15
27948073,268012,21175991,32.7165,-117.13,San Diego,CA,82.0,50,244,1667,House,1,1,2,5,357,2020-11-15,2020-11-15
27947990,268012,21623551,32.7189,-117.144,San Diego,CA,79.0,69,252,1659,Apartment,1,2,3,5,143,2020-11-15,2020-11-15
27947962,268012,21624358,32.7187,-117.145,San Diego,CA,87.0,69,217,1573,Apartment,1,2,3,5,151,2020-11-15,2020-11-15
27947895,268012,21646234,32.7207,-117.132,San Diego,CA,107.0,45,265,2363,House,1,1,2,5,140,2020-11-15,2020-11-15
27948647,268012,21782190,32.7215,-117.164,San Diego,CA,572.0,0,118,13499,House,5,11,14,5,8,2020-11-15,2020-11-15
27948321,268012,21985614,32.7336,-117.161,San Diego,CA,411.0,120,21,785,Guesthouse,1,6,8,5,7,2020-11-15,2020-11-15
27948446,268012,22619758,32.727,-117.164,San Diego,CA,788.0,250,163,11677,House,5,8,16,5,34,2020-11-15,2020-11-15
27947918,268012,22619782,32.727,-117.163,San Diego,CA,202.0,100,81,2727,Cottage,2,2,6,5,72,2020-11-15,2020-11-15
27948144,268012,22788981,32.7187,-117.143,San Diego,CA,123.0,99,133,1363,Apartment,2,2,6,5,166,2020-11-15,2020-11-15
27948122,268012,22789319,32.7182,-117.145,San Diego,CA,124.0,75,77,796,Guest suite,0,3,4,5,216,2020-11-15,2020-11-15
27948117,268012,22789446,32.7179,-117.145,San Diego,CA,114.0,99,187,1777,House,2,3,7,5,190,2020-11-15,2020-11-15
27948134,268012,22955886,32.7189,-117.16,San Diego,CA,97.0,43,111,897,Apartment,0,1,2,5,170,2020-11-15,2020-11-15
27947880,268012,23074636,32.7392,-117.134,San Diego,CA,119.0,50,188,1864,Guesthouse,0,1,2,5,75,2020-11-15,2020-11-15
27947875,268012,23455858,32.7224,-117.164,San Diego,CA,94.0,85,198,1551,Loft,2,2,4,4,103,2020-11-15,2020-11-15
27948103,268012,23501013,32.7156,-117.138,San Diego,CA,69.0,33,351,2018,Apartment,0,2,3,5,299,2020-11-15,2020-11-15
27948111,268012,23561761,32.7413,-117.128,San Diego,CA,251.0,150,241,5041,House,3,3,6,5,69,2020-11-15,2020-11-15
27947927,268012,2425702,32.7177,-117.142,San Diego,CA,94.0,55,167,1308,Apartment,1,2,4,5,408,2020-11-15,2020-11-15
27947902,268012,25191391,32.7263,-117.162,San Diego,CA,77.0,35,175,1348,Apartment,1,1,2,5,127,2020-11-15,2020-11-15
27947905,268012,2540298,32.7359,-117.132,San Diego,CA,88.0,25,230,1687,Cabin,1,1,2,5,384,2020-11-15,2020-11-15
27948128,268012,25696943,32.7273,-117.164,San Diego,CA,1159.0,400,158,15260,House,6,10,16,5,3,2020-11-15,2020-11-15
27948185,268012,26037922,32.744,-117.138,San Diego,CA,264.0,120,227,4994,House,3,5,8,5,117,2020-11-15,2020-11-15
27948131,268012,26468774,32.7152,-117.13,San Diego,CA,88.0,50,279,2046,House,1,1,2,0,303,2020-11-15,2020-11-15
27947932,268012,26601275,32.7453,-117.149,San Diego,CA,87.0,45,269,1950,Cottage,1,1,4,5,142,2020-11-15,2020-11-15
27948197,268012,26684473,32.7272,-117.161,San Diego,CA,75.0,40,112,840,Apartment,1,1,2,5,110,2020-11-15,2020-11-15
27948201,268012,26703061,32.7431,-117.136,San Diego,CA,115.0,50,204,1955,Guesthouse,0,2,2,5,61,2020-11-15,2020-11-15
27948125,268012,26752679,32.7151,-117.144,San Diego,CA,90.0,35,113,848,Apartment,1,1,2,5,124,2020-11-15,2020-11-15
27947853,268012,26868065,32.7155,-117.13,San Diego,CA,98.0,65,266,2172,Apartment,1,1,3,5,66,2020-11-15,2020-11-15
27802318,416300,107970,33.7743,-118.123,Long Beach,CA,44.0,40,341,1250,Guesthouse,2,3,7,5,751,2020-10-30,2020-10-30
27801444,416300,10860537,33.762,-118.146,Long Beach,CA,89.0,50,229,1698,Apartment,1,1,2,5,62,2020-10-30,2020-10-30
27802236,416300,11819865,33.769,-118.135,Long Beach,CA,152.0,100,319,4041,Guesthouse,2,2,4,0,242,2020-10-30,2020-10-30
27801723,416300,12190202,33.7626,-118.15,Long Beach,CA,95.0,100,254,2011,Apartment,0,1,2,5,26,2020-10-30,2020-10-30
27802349,416300,12271928,33.7675,-118.163,Long Beach,CA,86.0,60,87,2494,Guesthouse,1,1,2,5,84,2020-10-30,2020-10-30
27802108,416300,12761924,33.7772,-118.186,Long Beach,CA,96.0,50,292,2336,House,1,1,2,5,372,2020-10-30,2020-10-30
27801179,416300,13257504,33.7726,-118.188,Long Beach,CA,178.0,100,211,3130,Condominium,2,3,6,5,69,2020-10-30,2020-10-30
27802315,416300,13562909,33.7475,-118.113,Long Beach,CA,116.0,159,337,3258,Townhouse,3,3,6,5,18,2020-10-30,2020-10-30
27801290,416300,13649728,33.7666,-118.188,Long Beach,CA,236.0,129,215,4228,Apartment,2,3,6,5,106,2020-10-30,2020-10-30
27802163,416300,13751766,33.7806,-118.156,Long Beach,CA,105.0,100,306,2678,House,2,3,6,5,175,2020-10-30,2020-10-30
27802184,416300,13788737,33.7733,-118.196,Long Beach,CA,92.0,0,311,2384,Condominium,0,2,2,5,185,2020-10-30,2020-10-30
27802195,416300,14179603,33.7738,-118.139,Long Beach,CA,83.0,50,312,2158,Guesthouse,0,0,2,5,136,2020-10-30,2020-10-30
27801700,416300,14300283,33.7577,-118.13,Long Beach,CA,148.0,95,253,3120,Apartment,1,1,3,5,212,2020-10-30,2020-10-30
27802099,416300,14399579,33.7657,-118.151,Long Beach,CA,86.0,40,291,2086,Apartment,0,1,3,5,357,2020-10-30,2020-10-30
27801942,416300,1453493,33.7588,-118.134,Long Beach,CA,128.0,70,268,2859,Guesthouse,1,1,2,5,335,2020-10-30,2020-10-30
27801215,416300,14765955,33.7674,-118.195,Long Beach,CA,179.0,125,211,3147,Condominium,3,5,10,5,113,2020-10-30,2020-10-30
27801159,416300,15070507,33.7584,-118.131,Long Beach,CA,197.0,120,208,3415,Apartment,2,3,4,5,193,2020-10-30,2020-10-30
27800905,416300,15402564,33.7672,-118.195,Long Beach,CA,187.0,125,166,2587,Condominium,3,7,10,5,100,2020-10-30,2020-10-30
27801892,416300,15537588,33.7736,-118.154,Long Beach,CA,114.0,75,263,2499,Apartment,2,2,5,5,232,2020-10-30,2020-10-30
27801646,416300,15841135,33.766,-118.192,Long Beach,CA,233.0,129,249,4835,Apartment,2,3,6,5,91,2020-10-30,2020-10-30
27801764,416300,15841594,33.772,-118.182,Long Beach,CA,96.0,200,236,2060,Condominium,2,1,3,5,3,2020-10-30,2020-10-30
27802174,416300,15888825,33.7701,-118.142,Long Beach,CA,120.0,60,307,3070,Guest suite,0,4,3,5,48,2020-10-30,2020-10-30
27802335,416300,16000292,33.7801,-118.156,Long Beach,CA,78.0,75,173,2249,House,1,1,2,5,7,2020-10-30,2020-10-30
27801809,416300,16161788,33.7696,-118.187,Long Beach,CA,187.0,175,260,4052,Condominium,2,3,4,5,12,2020-10-30,2020-10-30
27802048,416300,17463120,33.777,-118.17,Long Beach,CA,118.0,35,285,2803,House,2,3,5,5,191,2020-10-30,2020-10-30
27802073,416300,17761581,33.7768,-118.134,Long Beach,CA,101.0,100,288,2424,Guesthouse,1,2,4,5,85,2020-10-30,2020-10-30
27802284,416300,17832525,33.78,-118.199,Long Beach,CA,82.0,60,326,2228,Apartment,1,1,2,0,206,2020-10-30,2020-10-30
27800978,416300,17847319,33.7798,-118.2,Long Beach,CA,80.0,65,180,1200,Apartment,1,2,2,5,184,2020-10-30,2020-10-30
27801844,416300,18043665,33.7686,-118.181,Long Beach,CA,161.0,200,261,3502,House,2,4,6,5,115,2020-10-30,2020-10-30
27801937,416300,18062078,33.7599,-118.14,Long Beach,CA,140.0,50,268,3127,Bungalow,0,2,3,5,103,2020-10-30,2020-10-30
27801905,416300,18126335,33.7791,-118.199,Long Beach,CA,120.0,85,264,2640,Apartment,2,2,4,0,190,2020-10-30,2020-10-30
27801348,416300,18126983,33.7588,-118.142,Long Beach,CA,140.0,50,220,2567,Bungalow,0,3,3,5,126,2020-10-30,2020-10-30
27802037,416300,18507760,33.7788,-118.201,Long Beach,CA,80.0,65,282,1880,Apartment,1,1,2,0,181,2020-10-30,2020-10-30
27801266,416300,18629437,33.761,-118.126,Long Beach,CA,201.0,150,72,3618,Apartment,2,2,4,5,10,2020-10-30,2020-10-30
27802360,416300,19112137,33.7678,-118.186,Long Beach,CA,65.0,90,347,1880,Condominium,0,1,2,5,33,2020-10-30,2020-10-30
27802171,416300,19414268,33.7762,-118.154,Long Beach,CA,102.0,60,306,2601,Guesthouse,1,2,3,5,114,2020-10-30,2020-10-30
27801953,416300,19417136,33.7676,-118.178,Long Beach,CA,129.0,105,269,2892,Apartment,2,2,4,5,100,2020-10-30,2020-10-30
27802130,416300,19606342,33.7616,-118.149,Long Beach,CA,116.0,100,295,2852,Apartment,0,1,2,5,58,2020-10-30,2020-10-30
27801039,416300,19676937,33.7751,-118.181,Long Beach,CA,111.0,85,190,1758,Bungalow,1,2,5,5,55,2020-10-30,2020-10-30
27802140,416300,19698318,33.7632,-118.15,Long Beach,CA,97.0,100,301,2433,Apartment,0,1,2,5,31,2020-10-30,2020-10-30
27801973,416300,19828487,33.7675,-118.152,Long Beach,CA,99.0,75,183,2265,Apartment,1,1,2,5,4,2020-10-30,2020-10-30
27801173,416300,19847954,33.7668,-118.195,Long Beach,CA,187.0,125,210,3273,Condominium,3,7,10,5,85,2020-10-30,2020-10-30
